66.2,45.0,2016-05-01 00:30:21.507388
66.2,44.0,2016-05-01 00:31:50.471278
66.2,43.0,2016-05-01 00:31:56.046838
66.2,43.0,2016-05-01 00:32:01.601836
66.2,43.0,2016-05-01 00:32:07.165171
66.2,42.0,2016-05-01 00:32:12.719057
66.2,43.0,2016-05-01 00:32:20.813856
66.2,42.0,2016-05-01 00:32:26.367887
66.2,43.0,2016-05-01 00:32:31.925945
66.2,43.0,2016-05-01 00:32:37.484639
66.2,42.0,2016-05-01 00:32:43.042765
66.2,42.0,2016-05-01 00:32:48.601600
68.0,42.0,2016-05-01 00:32:54.164389
66.2,42.0,2016-05-01 00:32:59.718358
66.2,43.0,2016-05-01 00:33:05.276969
66.2,42.0,2016-05-01 00:33:10.842542
66.2,43.0,2016-05-01 00:33:16.397669
66.2,42.0,2016-05-01 00:33:21.964744
66.2,43.0,2016-05-01 00:33:27.515576
66.2,42.0,2016-05-01 00:33:33.074929
66.2,43.0,2016-05-01 00:33:38.633910
66.2,43.0,2016-05-01 00:33:44.191483
66.2,42.0,2016-05-01 00:33:49.751310
66.2,42.0,2016-05-01 00:33:55.312533
66.2,42.0,2016-05-01 00:34:00.875550
66.2,42.0,2016-05-01 00:34:06.431927
66.2,43.0,2016-05-01 00:34:20.079967
66.2,42.0,2016-05-01 00:34:25.639264
66.2,42.0,2016-05-01 00:34:31.197799
66.2,42.0,2016-05-01 00:34:36.757059
66.2,43.0,2016-05-01 00:34:42.317801
66.2,43.0,2016-05-01 00:34:47.880172
66.2,43.0,2016-05-01 00:34:53.449247
66.2,43.0,2016-05-01 00:35:01.547755
66.2,42.0,2016-05-01 00:35:07.101550
66.2,43.0,2016-05-01 00:35:12.655880
66.2,42.0,2016-05-01 00:35:18.223234
66.2,42.0,2016-05-01 00:35:23.776904
66.2,42.0,2016-05-01 00:35:29.333950
66.2,43.0,2016-05-01 00:35:34.892143
66.2,43.0,2016-05-01 00:35:40.451317
66.2,42.0,2016-05-01 00:35:46.012279
66.2,42.0,2016-05-01 00:35:51.573968
66.2,42.0,2016-05-01 00:35:57.135833
66.2,42.0,2016-05-01 00:36:02.693754
66.2,42.0,2016-05-01 00:36:08.255068
66.2,42.0,2016-05-01 00:36:13.817107
66.2,42.0,2016-05-01 00:36:19.374160
66.2,42.0,2016-05-01 00:36:24.931497
66.2,43.0,2016-05-01 00:36:30.490507
66.2,42.0,2016-05-01 00:36:36.046390
66.2,42.0,2016-05-01 00:36:41.602272
66.2,43.0,2016-05-01 00:36:47.155311
66.2,42.0,2016-05-01 00:36:52.713488
66.2,42.0,2016-05-01 00:36:58.272352
66.2,42.0,2016-05-01 00:37:03.829361
66.2,43.0,2016-05-01 00:37:09.384184
66.2,42.0,2016-05-01 00:37:14.951145
66.2,42.0,2016-05-01 00:37:20.505260
66.2,42.0,2016-05-01 00:37:28.596758
66.2,43.0,2016-05-01 00:37:34.149502
66.2,42.0,2016-05-01 00:37:39.705831
66.2,43.0,2016-05-01 00:37:45.263019
66.2,42.0,2016-05-01 00:37:50.820163
66.2,42.0,2016-05-01 00:37:56.377579
66.2,42.0,2016-05-01 00:38:01.935857
66.2,41.0,2016-05-01 00:38:07.493224
66.2,42.0,2016-05-01 00:38:13.051353
66.2,42.0,2016-05-01 00:38:18.604959
68.0,42.0,2016-05-01 00:38:24.157509
66.2,42.0,2016-05-01 00:38:29.714607
66.2,42.0,2016-05-01 00:38:35.267540
66.2,43.0,2016-05-01 00:38:40.821295
66.2,42.0,2016-05-01 00:38:46.377376
66.2,42.0,2016-05-01 00:38:54.468332
66.2,42.0,2016-05-01 00:39:05.077271
66.2,43.0,2016-05-01 00:39:10.631690
66.2,42.0,2016-05-01 00:39:16.185699
66.2,42.0,2016-05-01 00:39:21.744541
66.2,43.0,2016-05-01 00:39:27.303820
66.2,43.0,2016-05-01 00:39:32.857298
66.2,42.0,2016-05-01 00:39:38.415332
66.2,42.0,2016-05-01 00:39:43.979780
66.2,42.0,2016-05-01 00:39:49.533736
66.2,42.0,2016-05-01 00:39:55.091577
66.2,42.0,2016-05-01 00:40:00.649686
66.2,42.0,2016-05-01 00:40:06.203742
66.2,42.0,2016-05-01 00:40:11.762811
66.2,42.0,2016-05-01 00:40:17.321954
66.2,42.0,2016-05-01 00:40:22.880262
66.2,42.0,2016-05-01 00:40:28.439478
66.2,42.0,2016-05-01 00:40:33.998524
66.2,42.0,2016-05-01 00:40:39.557844
66.2,42.0,2016-05-01 00:40:45.117092
66.2,43.0,2016-05-01 00:40:50.677556
66.2,42.0,2016-05-01 00:40:56.231706
66.2,42.0,2016-05-01 00:41:01.790204
66.2,42.0,2016-05-01 00:41:07.345040
66.2,42.0,2016-05-01 00:41:18.467082
66.2,42.0,2016-05-01 00:41:24.034299
66.2,43.0,2016-05-01 00:41:29.588342
66.2,42.0,2016-05-01 00:41:35.148808
66.2,42.0,2016-05-01 00:41:40.708373
66.2,42.0,2016-05-01 00:41:46.273892
66.2,42.0,2016-05-01 00:41:51.828009
66.2,42.0,2016-05-01 00:41:57.384484
66.2,42.0,2016-05-01 00:42:02.942205
66.2,42.0,2016-05-01 00:42:08.503886
66.2,42.0,2016-05-01 00:42:14.063633
66.2,42.0,2016-05-01 00:42:19.621982
66.2,42.0,2016-05-01 00:42:25.182381
66.2,42.0,2016-05-01 00:42:30.736109
66.2,42.0,2016-05-01 00:42:36.293197
66.2,42.0,2016-05-01 00:42:41.850928
66.2,42.0,2016-05-01 00:42:47.410800
66.2,42.0,2016-05-01 00:42:52.976961
66.2,42.0,2016-05-01 00:42:58.530491
66.2,43.0,2016-05-01 00:43:04.095471
66.2,42.0,2016-05-01 00:43:09.648717
66.2,42.0,2016-05-01 00:43:15.204289
66.2,42.0,2016-05-01 00:43:20.762708
66.2,42.0,2016-05-01 00:43:26.321352
66.2,42.0,2016-05-01 00:43:31.879012
66.2,42.0,2016-05-01 00:43:37.433782
66.2,42.0,2016-05-01 00:43:42.993939
66.2,42.0,2016-05-01 00:43:48.552289
66.2,43.0,2016-05-01 00:43:54.109781
66.2,42.0,2016-05-01 00:43:59.661243
66.2,42.0,2016-05-01 00:44:05.217381
66.2,42.0,2016-05-01 00:44:10.776928
66.2,42.0,2016-05-01 00:44:16.334139
66.2,42.0,2016-05-01 00:44:21.889611
66.2,42.0,2016-05-01 00:44:27.446115
66.2,42.0,2016-05-01 00:44:33.004816
66.2,42.0,2016-05-01 00:44:38.560361
66.2,42.0,2016-05-01 00:44:44.125798
66.2,42.0,2016-05-01 00:44:49.679033
66.2,43.0,2016-05-01 00:44:55.235217
66.2,42.0,2016-05-01 00:45:00.791858
66.2,42.0,2016-05-01 00:45:06.348719
66.2,42.0,2016-05-01 00:45:14.433918
66.2,42.0,2016-05-01 00:45:19.987056
66.2,42.0,2016-05-01 00:45:25.541832
66.2,42.0,2016-05-01 00:45:31.107751
66.2,42.0,2016-05-01 00:45:39.188948
66.2,42.0,2016-05-01 00:45:44.742432
66.2,42.0,2016-05-01 00:45:50.300678
66.2,42.0,2016-05-01 00:45:55.857287
66.2,42.0,2016-05-01 00:46:01.415002
66.2,42.0,2016-05-01 00:46:06.980353
66.2,42.0,2016-05-01 00:46:12.534359
66.2,42.0,2016-05-01 00:46:18.090381
66.2,42.0,2016-05-01 00:46:23.649253
66.2,42.0,2016-05-01 00:46:29.211123
66.2,42.0,2016-05-01 00:46:34.764388
66.2,42.0,2016-05-01 00:46:40.323206
66.2,42.0,2016-05-01 00:46:48.407496
66.2,41.0,2016-05-01 00:46:53.960877
66.2,42.0,2016-05-01 00:46:59.513936
66.2,42.0,2016-05-01 00:47:05.081325
66.2,42.0,2016-05-01 00:47:10.640032
66.2,42.0,2016-05-01 00:47:16.193726
66.2,42.0,2016-05-01 00:47:21.750332
66.2,42.0,2016-05-01 00:47:27.303290
66.2,43.0,2016-05-01 00:47:32.856865
66.2,42.0,2016-05-01 00:47:38.413071
66.2,42.0,2016-05-01 00:47:43.970264
66.2,43.0,2016-05-01 00:47:49.528608
66.2,42.0,2016-05-01 00:47:55.088738
66.2,42.0,2016-05-01 00:48:00.646563
66.2,42.0,2016-05-01 00:48:06.203095
66.2,42.0,2016-05-01 00:48:11.758180
66.2,42.0,2016-05-01 00:48:17.313670
66.2,42.0,2016-05-01 00:48:22.869630
66.2,42.0,2016-05-01 00:48:28.426558
66.2,42.0,2016-05-01 00:48:33.981341
66.2,42.0,2016-05-01 00:48:39.540282
66.2,42.0,2016-05-01 00:48:45.105588
66.2,42.0,2016-05-01 00:48:50.656309
66.2,42.0,2016-05-01 00:48:56.214524
66.2,42.0,2016-05-01 00:49:01.767471
66.2,42.0,2016-05-01 00:49:07.325259
66.2,42.0,2016-05-01 00:49:12.886834
66.2,42.0,2016-05-01 00:49:18.440973
66.2,42.0,2016-05-01 00:49:26.532573
66.2,41.0,2016-05-01 00:49:32.085894
66.2,42.0,2016-05-01 00:49:37.644034
66.2,42.0,2016-05-01 00:49:43.201371
66.2,42.0,2016-05-01 00:49:51.287433
66.2,41.0,2016-05-01 00:49:56.839192
66.2,42.0,2016-05-01 00:50:02.394626
66.2,42.0,2016-05-01 00:50:07.951522
66.2,42.0,2016-05-01 00:50:13.511531
66.2,42.0,2016-05-01 00:50:19.068972
66.2,42.0,2016-05-01 00:50:24.627470
66.2,42.0,2016-05-01 00:50:32.720343
66.2,41.0,2016-05-01 00:50:38.273610
66.2,42.0,2016-05-01 00:50:43.835620
66.2,42.0,2016-05-01 00:50:49.388763
66.2,42.0,2016-05-01 00:50:54.943476
66.2,42.0,2016-05-01 00:51:00.501184
66.2,42.0,2016-05-01 00:51:06.059530
66.2,42.0,2016-05-01 00:51:11.617844
66.2,42.0,2016-05-01 00:51:17.173751
66.2,42.0,2016-05-01 00:51:22.727413
66.2,42.0,2016-05-01 00:51:28.280486
66.2,42.0,2016-05-01 00:51:33.837617
66.2,42.0,2016-05-01 00:51:39.391337
66.2,42.0,2016-05-01 00:51:47.480051
66.2,42.0,2016-05-01 00:51:55.558177
66.2,41.0,2016-05-01 00:52:01.111373
66.2,42.0,2016-05-01 00:52:06.667520
66.2,42.0,2016-05-01 00:52:14.757632
66.2,42.0,2016-05-01 00:52:20.310838
66.2,42.0,2016-05-01 00:52:25.865793
66.2,42.0,2016-05-01 00:52:31.421119
66.2,42.0,2016-05-01 00:52:36.983641
66.2,42.0,2016-05-01 00:52:42.537002
66.2,42.0,2016-05-01 00:52:48.094571
66.2,42.0,2016-05-01 00:52:53.651311
66.2,42.0,2016-05-01 00:52:59.211683
66.2,42.0,2016-05-01 00:53:04.764934
66.2,42.0,2016-05-01 00:53:12.847499
66.2,41.0,2016-05-01 00:53:18.400840
66.2,42.0,2016-05-01 00:53:26.489461
66.2,41.0,2016-05-01 00:53:32.042969
66.2,42.0,2016-05-01 00:53:37.598944
66.2,42.0,2016-05-01 00:53:43.155546
66.2,43.0,2016-05-01 00:53:48.714622
66.2,42.0,2016-05-01 00:53:54.277609
66.2,42.0,2016-05-01 00:53:59.831889
66.2,42.0,2016-05-01 00:54:05.387471
66.2,42.0,2016-05-01 00:54:10.947240
66.2,42.0,2016-05-01 00:54:16.504253
66.2,42.0,2016-05-01 00:54:22.055714
66.2,41.0,2016-05-01 00:54:27.603229
66.2,42.0,2016-05-01 00:54:35.692066
66.2,42.0,2016-05-01 00:54:41.242489
66.2,42.0,2016-05-01 00:54:46.798954
66.2,42.0,2016-05-01 00:54:52.356585
66.2,42.0,2016-05-01 00:54:57.914531
66.2,42.0,2016-05-01 00:55:03.467763
66.2,42.0,2016-05-01 00:55:09.027780
66.2,43.0,2016-05-01 00:55:14.581323
66.2,41.0,2016-05-01 00:55:20.141455
66.2,41.0,2016-05-01 00:55:25.696081
66.2,42.0,2016-05-01 00:55:31.256278
66.2,42.0,2016-05-01 00:55:36.809855
66.2,42.0,2016-05-01 00:55:42.364840
66.2,42.0,2016-05-01 00:55:47.924514
66.2,42.0,2016-05-01 00:55:53.482105
66.2,41.0,2016-05-01 00:55:59.039168
66.2,42.0,2016-05-01 00:56:04.596820
66.2,42.0,2016-05-01 00:56:10.153811
66.2,42.0,2016-05-01 00:56:15.708971
66.2,41.0,2016-05-01 00:56:21.267489
66.2,42.0,2016-05-01 00:56:26.824011
66.2,42.0,2016-05-01 00:56:32.380242
66.2,41.0,2016-05-01 00:56:37.936849
66.2,42.0,2016-05-01 00:56:43.497003
66.2,41.0,2016-05-01 00:56:49.053337
66.2,42.0,2016-05-01 00:56:54.609867
66.2,41.0,2016-05-01 00:57:00.161211
66.2,42.0,2016-05-01 00:57:05.717799
66.2,42.0,2016-05-01 00:57:11.274925
66.2,41.0,2016-05-01 00:57:16.838240
66.2,42.0,2016-05-01 00:57:22.392796
66.2,43.0,2016-05-01 00:57:27.951416
66.2,42.0,2016-05-01 00:57:36.037728
66.2,41.0,2016-05-01 00:57:41.591205
66.2,41.0,2016-05-01 00:57:49.677091
66.2,42.0,2016-05-01 00:57:55.228706
66.2,41.0,2016-05-01 00:58:00.783146
66.2,42.0,2016-05-01 00:58:06.340276
66.2,42.0,2016-05-01 00:58:11.902679
66.2,42.0,2016-05-01 00:58:17.454243
66.2,42.0,2016-05-01 00:58:23.016636
66.2,43.0,2016-05-01 00:58:28.569992
66.2,42.0,2016-05-01 00:58:34.128882
66.2,41.0,2016-05-01 00:58:39.679437
66.2,42.0,2016-05-01 00:58:47.769480
66.2,41.0,2016-05-01 00:58:53.323232
66.2,42.0,2016-05-01 00:59:01.412335
66.2,41.0,2016-05-01 00:59:06.965807
66.2,42.0,2016-05-01 00:59:12.522996
66.2,41.0,2016-05-01 00:59:18.081133
66.2,41.0,2016-05-01 00:59:23.636589
64.4,43.0,2016-05-01 00:59:31.726283
66.2,41.0,2016-05-01 00:59:37.279744
66.2,42.0,2016-05-01 00:59:42.836020
66.2,41.0,2016-05-01 00:59:48.411203
66.2,41.0,2016-05-01 00:59:53.982071
66.2,42.0,2016-05-01 00:59:59.534535
66.2,41.0,2016-05-01 01:00:05.089480
66.2,42.0,2016-05-01 01:00:10.646931
64.4,42.0,2016-05-01 01:00:16.207840
66.2,41.0,2016-05-01 01:00:21.762011
66.2,41.0,2016-05-01 01:00:27.321044
66.2,42.0,2016-05-01 01:00:32.878847
66.2,42.0,2016-05-01 01:00:38.436232
66.2,41.0,2016-05-01 01:00:43.996090
66.2,41.0,2016-05-01 01:00:49.549542
66.2,41.0,2016-05-01 01:00:55.106587
66.2,42.0,2016-05-01 01:01:00.665382
66.2,41.0,2016-05-01 01:01:06.224117
66.2,41.0,2016-05-01 01:01:11.777107
66.2,42.0,2016-05-01 01:01:17.334367
66.2,41.0,2016-05-01 01:01:22.895937
66.2,41.0,2016-05-01 01:01:28.449553
66.2,41.0,2016-05-01 01:01:34.011628
66.2,42.0,2016-05-01 01:01:39.569418
66.2,42.0,2016-05-01 01:01:45.132375
66.2,42.0,2016-05-01 01:01:50.688305
66.2,42.0,2016-05-01 01:01:56.248970
66.2,41.0,2016-05-01 01:02:01.808163
66.2,41.0,2016-05-01 01:02:07.382758
66.2,42.0,2016-05-01 01:02:12.939764
66.2,42.0,2016-05-01 01:02:18.492951
66.2,41.0,2016-05-01 01:02:24.048000
64.4,43.0,2016-05-01 01:02:29.604844
64.4,42.0,2016-05-01 01:02:37.688999
64.4,43.0,2016-05-01 01:02:43.242079
66.2,41.0,2016-05-01 01:02:48.800223
64.4,43.0,2016-05-01 01:02:54.359305
66.2,42.0,2016-05-01 01:02:59.912957
66.2,41.0,2016-05-01 01:03:05.469302
66.2,41.0,2016-05-01 01:03:11.029649
64.4,44.0,2016-05-01 01:03:16.585809
66.2,42.0,2016-05-01 01:03:22.141856
66.2,41.0,2016-05-01 01:03:27.696675
66.2,42.0,2016-05-01 01:03:33.253476
64.4,43.0,2016-05-01 01:03:38.810353
66.2,41.0,2016-05-01 01:03:44.364302
64.4,43.0,2016-05-01 01:03:49.926738
66.2,42.0,2016-05-01 01:03:55.480145
66.2,41.0,2016-05-01 01:04:01.040506
66.2,41.0,2016-05-01 01:04:06.594235
64.4,43.0,2016-05-01 01:04:12.156626
64.4,43.0,2016-05-01 01:04:17.710584
66.2,41.0,2016-05-01 01:04:23.267659
66.2,41.0,2016-05-01 01:04:28.825309
64.4,43.0,2016-05-01 01:04:34.383652
64.4,43.0,2016-05-01 01:04:39.945577
66.2,42.0,2016-05-01 01:04:45.499376
66.2,41.0,2016-05-01 01:04:51.061240
64.4,42.0,2016-05-01 01:04:56.616527
66.2,42.0,2016-05-01 01:05:02.173353
64.4,43.0,2016-05-01 01:05:07.726903
66.2,41.0,2016-05-01 01:05:13.287316
66.2,41.0,2016-05-01 01:05:18.841084
66.2,42.0,2016-05-01 01:05:24.397247
64.4,42.0,2016-05-01 01:05:29.960056
64.4,42.0,2016-05-01 01:05:35.513795
66.2,42.0,2016-05-01 01:05:41.071196
64.4,43.0,2016-05-01 01:05:46.625034
66.2,41.0,2016-05-01 01:05:52.181184
66.2,42.0,2016-05-01 01:05:57.737791
64.4,43.0,2016-05-01 01:06:03.293943
64.4,42.0,2016-05-01 01:06:08.853302
64.4,42.0,2016-05-01 01:06:14.410564
66.2,42.0,2016-05-01 01:06:19.970375
64.4,43.0,2016-05-01 01:06:25.524628
66.2,41.0,2016-05-01 01:06:31.089304
64.4,42.0,2016-05-01 01:06:36.642792
66.2,41.0,2016-05-01 01:06:42.204088
64.4,42.0,2016-05-01 01:06:47.757983
64.4,42.0,2016-05-01 01:06:53.314879
66.2,41.0,2016-05-01 01:06:58.866091
64.4,43.0,2016-05-01 01:07:04.425987
64.4,42.0,2016-05-01 01:07:09.988714
64.4,43.0,2016-05-01 01:07:15.547793
66.2,41.0,2016-05-01 01:07:21.108651
64.4,42.0,2016-05-01 01:07:26.659961
64.4,43.0,2016-05-01 01:07:32.221996
64.4,43.0,2016-05-01 01:07:37.776076
64.4,42.0,2016-05-01 01:07:43.337482
64.4,42.0,2016-05-01 01:07:48.899802
64.4,42.0,2016-05-01 01:07:54.458308
66.2,41.0,2016-05-01 01:08:02.547476
66.2,41.0,2016-05-01 01:08:08.099766
66.2,41.0,2016-05-01 01:08:13.655303
64.4,43.0,2016-05-01 01:08:21.745057
64.4,42.0,2016-05-01 01:08:27.299026
64.4,43.0,2016-05-01 01:08:32.857613
64.4,42.0,2016-05-01 01:08:38.416928
64.4,42.0,2016-05-01 01:08:43.978616
64.4,42.0,2016-05-01 01:08:49.534761
66.2,41.0,2016-05-01 01:08:55.098153
66.2,41.0,2016-05-01 01:09:00.652176
64.4,43.0,2016-05-01 01:09:11.264507
64.4,42.0,2016-05-01 01:09:16.817688
64.4,43.0,2016-05-01 01:09:22.373968
64.4,42.0,2016-05-01 01:09:27.933588
64.4,42.0,2016-05-01 01:09:33.487883
66.2,42.0,2016-05-01 01:09:39.048518
64.4,43.0,2016-05-01 01:09:44.603043
64.4,42.0,2016-05-01 01:09:52.689781
64.4,43.0,2016-05-01 01:09:58.242873
64.4,42.0,2016-05-01 01:10:03.800937
64.4,43.0,2016-05-01 01:10:09.354858
64.4,42.0,2016-05-01 01:10:14.917502
64.4,42.0,2016-05-01 01:10:20.473405
64.4,42.0,2016-05-01 01:10:26.034348
64.4,42.0,2016-05-01 01:10:31.588527
64.4,43.0,2016-05-01 01:10:37.152790
64.4,43.0,2016-05-01 01:10:42.706277
64.4,42.0,2016-05-01 01:10:48.272073
66.2,42.0,2016-05-01 01:10:53.826266
64.4,42.0,2016-05-01 01:10:59.386521
66.2,41.0,2016-05-01 01:11:04.947587
66.2,41.0,2016-05-01 01:11:10.502788
64.4,43.0,2016-05-01 01:11:16.065100
64.4,43.0,2016-05-01 01:11:21.619087
64.4,42.0,2016-05-01 01:11:27.180294
64.4,42.0,2016-05-01 01:11:32.734278
64.4,43.0,2016-05-01 01:11:38.295232
64.4,43.0,2016-05-01 01:11:43.844853
66.2,41.0,2016-05-01 01:11:49.420203
64.4,43.0,2016-05-01 01:11:54.980389
64.4,43.0,2016-05-01 01:12:00.539781
64.4,42.0,2016-05-01 01:12:06.102405
64.4,42.0,2016-05-01 01:12:11.655209
66.2,41.0,2016-05-01 01:12:17.214759
64.4,43.0,2016-05-01 01:12:22.767236
64.4,42.0,2016-05-01 01:12:28.323758
66.2,41.0,2016-05-01 01:12:33.883471
64.4,42.0,2016-05-01 01:12:39.437295
64.4,42.0,2016-05-01 01:12:44.996594
64.4,42.0,2016-05-01 01:12:50.555007
64.4,42.0,2016-05-01 01:12:56.115597
66.2,41.0,2016-05-01 01:13:01.662760
64.4,42.0,2016-05-01 01:13:07.227625
64.4,42.0,2016-05-01 01:13:12.785060
64.4,42.0,2016-05-01 01:13:18.343477
66.2,41.0,2016-05-01 01:13:23.901429
64.4,43.0,2016-05-01 01:13:29.459487
64.4,42.0,2016-05-01 01:13:35.017328
64.4,42.0,2016-05-01 01:13:40.576400
64.4,42.0,2016-05-01 01:13:46.135025
66.2,41.0,2016-05-01 01:13:51.695171
64.4,43.0,2016-05-01 01:13:57.253545
64.4,43.0,2016-05-01 01:14:02.811209
64.4,42.0,2016-05-01 01:14:08.373331
64.4,42.0,2016-05-01 01:14:13.931344
64.4,42.0,2016-05-01 01:14:19.488838
66.2,41.0,2016-05-01 01:14:25.046554
64.4,43.0,2016-05-01 01:14:30.601933
64.4,42.0,2016-05-01 01:14:36.156839
66.2,41.0,2016-05-01 01:14:41.713201
66.2,42.0,2016-05-01 01:14:47.268458
64.4,42.0,2016-05-01 01:14:52.821886
66.2,42.0,2016-05-01 01:14:58.378219
66.2,41.0,2016-05-01 01:15:03.938831
64.4,42.0,2016-05-01 01:15:09.493512
66.2,41.0,2016-05-01 01:15:15.054772
66.2,41.0,2016-05-01 01:15:20.608792
64.4,43.0,2016-05-01 01:15:26.170498
64.4,43.0,2016-05-01 01:15:31.723722
66.2,41.0,2016-05-01 01:15:37.282906
64.4,43.0,2016-05-01 01:15:42.837696
64.4,42.0,2016-05-01 01:15:48.395161
64.4,42.0,2016-05-01 01:15:53.960468
64.4,42.0,2016-05-01 01:15:59.513715
66.2,41.0,2016-05-01 01:16:05.066963
64.4,42.0,2016-05-01 01:16:10.620617
66.2,41.0,2016-05-01 01:16:16.187758
64.4,42.0,2016-05-01 01:16:21.741277
64.4,43.0,2016-05-01 01:16:27.292225
64.4,42.0,2016-05-01 01:16:32.849388
66.2,41.0,2016-05-01 01:16:38.408029
64.4,43.0,2016-05-01 01:16:43.973804
66.2,41.0,2016-05-01 01:16:49.527700
64.4,43.0,2016-05-01 01:16:55.088220
64.4,42.0,2016-05-01 01:17:00.641524
66.2,41.0,2016-05-01 01:17:06.209242
64.4,42.0,2016-05-01 01:17:11.762673
64.4,43.0,2016-05-01 01:17:17.318430
64.4,42.0,2016-05-01 01:17:22.873647
64.4,42.0,2016-05-01 01:17:28.430686
64.4,43.0,2016-05-01 01:17:33.986177
64.4,42.0,2016-05-01 01:17:39.544117
64.4,42.0,2016-05-01 01:17:45.103918
64.4,42.0,2016-05-01 01:17:50.660306
64.4,43.0,2016-05-01 01:17:56.213902
64.4,42.0,2016-05-01 01:18:01.762605
64.4,43.0,2016-05-01 01:18:07.319999
64.4,42.0,2016-05-01 01:18:12.883781
64.4,42.0,2016-05-01 01:18:18.436997
66.2,41.0,2016-05-01 01:18:23.993373
64.4,43.0,2016-05-01 01:18:29.548923
64.4,42.0,2016-05-01 01:18:35.105609
64.4,42.0,2016-05-01 01:18:40.658289
64.4,43.0,2016-05-01 01:18:46.212049
64.4,42.0,2016-05-01 01:18:51.769087
64.4,43.0,2016-05-01 01:18:57.326851
64.4,43.0,2016-05-01 01:19:05.414983
66.2,41.0,2016-05-01 01:19:10.968289
64.4,42.0,2016-05-01 01:19:16.528041
64.4,42.0,2016-05-01 01:19:22.089975
64.4,42.0,2016-05-01 01:19:27.643642
64.4,42.0,2016-05-01 01:19:33.206791
66.2,41.0,2016-05-01 01:19:38.760612
64.4,42.0,2016-05-01 01:19:44.341082
64.4,43.0,2016-05-01 01:19:49.894853
64.4,42.0,2016-05-01 01:19:55.453329
64.4,42.0,2016-05-01 01:20:03.549621
64.4,43.0,2016-05-01 01:20:09.094274
64.4,43.0,2016-05-01 01:20:14.652154
64.4,42.0,2016-05-01 01:20:22.738914
64.4,43.0,2016-05-01 01:20:28.289400
64.4,42.0,2016-05-01 01:20:33.846489
64.4,42.0,2016-05-01 01:20:39.404120
64.4,43.0,2016-05-01 01:20:44.960686
64.4,42.0,2016-05-01 01:20:50.518125
64.4,42.0,2016-05-01 01:20:56.075841
64.4,43.0,2016-05-01 01:21:01.633482
64.4,43.0,2016-05-01 01:21:07.189407
64.4,42.0,2016-05-01 01:21:12.745266
66.2,41.0,2016-05-01 01:21:18.300896
64.4,43.0,2016-05-01 01:21:23.858763
64.4,42.0,2016-05-01 01:21:29.419206
64.4,42.0,2016-05-01 01:21:34.976433
66.2,41.0,2016-05-01 01:21:40.534652
64.4,43.0,2016-05-01 01:21:46.099992
66.2,41.0,2016-05-01 01:21:51.654655
64.4,43.0,2016-05-01 01:21:57.214776
64.4,42.0,2016-05-01 01:22:02.767989
66.2,41.0,2016-05-01 01:22:08.326991
64.4,43.0,2016-05-01 01:22:13.885536
64.4,43.0,2016-05-01 01:22:19.442991
64.4,42.0,2016-05-01 01:22:24.999688
64.4,42.0,2016-05-01 01:22:30.557109
64.4,43.0,2016-05-01 01:22:36.114838
64.4,43.0,2016-05-01 01:22:41.663674
64.4,43.0,2016-05-01 01:22:47.220283
64.4,43.0,2016-05-01 01:22:52.776869
64.4,42.0,2016-05-01 01:22:58.333807
